review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",11,"UC04","uncontrolled_eating","subjective_control",4,4,3,3,4,4,4,3,"moderate","low","moderate","moderate","moderate","none","moderate","none","minor_rewrite","Unable to control one's action is broad and may imply a more severe global loss of control.","Идэж байхдаа хүссэн үедээ зогсооход хэцүү мэт санагдсан.","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",12,"HS02","hunger_satiety_awareness","hunger_discrimination",4,4,4,4,4,4,4,4,"moderate","low","low","moderate","low","moderate","moderate","none","retain","The item directly asks whether eating desire was distinguished from bodily hunger.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",13,"BI06","body_image_avoidance","participation_despite_discomfort",3,4,4,2,4,4,4,3,"high","low","low","moderate","low","moderate","high","none","hold","Participation despite discomfort can reflect values or coping capacity rather than low avoidance.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",14,"SE04","eating_self_efficacy","cues",4,4,4,3,4,4,4,4,"high","low","low","moderate","low","none","high","none","retain","Confidence in choosing near available food overlaps strongly with cue reactivity and deliberation.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",15,"AC02","response_quality","semantic_consistency",3,3,3,3,2,2,4,4,"moderate","low","moderate","low","low","none","moderate","none","major_rewrite","A frequency judgment over 14 days does not clearly identify present response-pattern misunderstanding.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",16,"SE05","eating_self_efficacy","recovery",4,4,4,3,4,4,4,4,"high","low","low","moderate","moderate","none","high","none","retain","Recovery confidence is clear but closely overlaps maintenance resumption and flexible return.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",17,"BI05","body_image_avoidance","movement_participation",4,4,4,3,4,4,4,3,"moderate","low","low","moderate","moderate","none","moderate","none","retain","Anticipated observation of the body precedes a specific movement-avoidance behavior.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",18,"UC01","uncontrolled_eating","stopping",4,4,4,4,4,4,4,3,"low","low","low","moderate","moderate","none","low","none","retain","Difficulty stopping after eating begins directly represents subjective control loss.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",19,"UC02","uncontrolled_eating","intended_amount",3,4,4,2,4,4,4,3,"high","low","low","moderate","moderate","none","high","none","major_rewrite","Eating more than first intended can occur without difficulty controlling or stopping intake.","Анх бодсоноосоо их идэж эхэлсэн бөгөөд хүссэн үедээ зогсооход хэцүү байсан.","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",20,"HS06","hunger_satiety_awareness","signal_use",4,4,3,2,3,4,4,4,"moderate","high","low","low","low","none","moderate","none","major_rewrite","Starting and stopping are distinct decisions with different signals and opportunities.","Биеийн дохио тодорхой байсан ч идэхээ хэзээ зогсоохоо шийдэхэд ашиглаж чадаагүй.","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",21,"HS01","hunger_satiety_awareness","early_hunger",4,4,4,4,4,4,4,4,"low","low","low","moderate","low","moderate","low","none","retain","Noticing bodily signals before intense hunger is a clear awareness event.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",22,"HS04","hunger_satiety_awareness","comfortable_fullness",4,4,4,4,4,4,4,4,"low","low","low","moderate","low","moderate","low","none","retain","The item locates awareness of comfortable fullness during eating.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",23,"EC05","external_cue_reactivity","preoccupation",3,4,4,3,4,4,4,4,"high","low","low","low","low","none","high","none","hold","Food thoughts disrupt attention but no external antecedent is specified.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",24,"HS03","hunger_satiety_awareness","late_hunger",3,4,4,3,4,4,4,4,"high","low","low","low","low","none","high","none","minor_rewrite","Weakness may arise from fatigue or illness and is not uniquely a late hunger signal.","Өлсөлтийн биеийн дохиог маш хүчтэй болсны дараа л анзаарсан.","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",25,"BI04","body_image_avoidance","social_participation",4,4,4,4,4,4,4,3,"moderate","low","low","moderate","moderate","none","moderate","none","retain","Appearance concern is directly linked to declining social activity.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",26,"IM04","implementation_maintenance_friction","disruption",4,4,4,3,4,4,4,4,"moderate","low","moderate","low","low","none","moderate","none","retain","A schedule change precedes plan discontinuation though external constraints may explain it.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",27,"SE06","eating_self_efficacy","fatigue",3,4,3,2,4,4,4,4,"high","low","low","moderate","low","none","high","none","hold","Confidence in selecting a minimum version measures implementation strategy as well as eating efficacy.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",28,"RR05","restrictive_rebound","tightening",4,4,4,4,4,4,4,3,"moderate","low","low","moderate","moderate","none","moderate","none","retain","Deviation is followed by an observable tightening of personal rules.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",29,"EC01","external_cue_reactivity","visual_cue",4,4,4,4,4,4,4,4,"low","low","low","low","low","none","low","none","retain","Seeing food while not hungry directly precedes increased desire to eat.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",30,"EE06","emotional_eating","affect_tolerance",3,4,4,2,4,4,4,3,"high","low","low","moderate","moderate","moderate","high","none","hold","Passing through discomfort without eating primarily reflects distress tolerance or coping capacity.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",31,"IM03","implementation_maintenance_friction","minimum_version",3,4,3,2,4,4,4,4,"high","low","low","moderate","low","moderate","high","none","hold","Having a minimum version ready reflects planning resources rather than experienced implementation friction.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",32,"RR01","restrictive_rebound","rigid_rules",4,4,4,4,4,4,4,3,"moderate","low","low","moderate","moderate","none","moderate","none","retain","A small rule deviation triggers an all-or-nothing appraisal of plan collapse.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",33,"HA01","habit_automaticity","automatic_start",4,4,4,4,4,4,4,4,"moderate","low","low","low","low","none","moderate","none","retain","Recurring time or place cues are linked to an eating-related action without deliberation.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",34,"EE04","emotional_eating","loneliness",4,4,4,4,4,4,4,3,"low","low","low","moderate","moderate","none","low","none","retain","Loneliness clearly precedes increased desire to eat without asserting diagnosis.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",35,"RR06","restrictive_rebound","flexible_return",3,4,4,2,4,4,4,4,"high","low","low","moderate","moderate","moderate","high","none","hold","Returning at the next meal can reflect maintenance resumption rather than absence of restrictive rebound.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",36,"RR04","restrictive_rebound","rebound",4,4,3,2,4,4,3,2,"high","low","moderate","high","high","none","high","none","major_rewrite","Calling the remainder of the day uncontrolled adds moralized loss-of-control meaning to rebound.","Төлөвлөснөөс өөр идсэний дараа үлдсэн өдөртөө төлөвлөгөөгөө үргэлжлүүлэхээ больсон.","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",37,"HA04","habit_automaticity","context_trigger",4,4,4,4,4,4,4,4,"moderate","low","low","low","low","none","moderate","none","retain","A familiar context precedes an experienced automatic start of eating.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",38,"BI01","body_image_avoidance","photographs",4,4,4,3,4,4,4,3,"moderate","low","low","moderate","moderate","none","moderate","none","retain","Appearance concern is explicitly linked to avoiding photographs though privacy can also cause avoidance.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",39,"EE05","emotional_eating","frustration",3,4,3,3,4,4,4,3,"moderate","moderate","low","moderate","moderate","none","moderate","none","minor_rewrite","Turning toward food is vague about whether desire or eating actually occurred.","Уурлаж эсвэл бухимдсаны дараа хоол идэх хүсэл нэмэгдсэн.","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",40,"UC05","uncontrolled_eating","unplanned_continuation",3,4,4,3,4,4,4,3,"moderate","low","low","moderate","moderate","none","moderate","none","minor_rewrite","Continuing after intending a small amount does not explicitly indicate difficulty stopping.","Багахан иднэ гэж эхэлсэн ч хүссэн үедээ зогсооход хэцүү байсан.","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",41,"HA03","habit_automaticity","awareness_lag",3,4,4,3,4,4,4,4,"high","low","low","low","low","none","high","none","hold","Delayed awareness may reflect distraction or low present-moment attention rather than automatic initiation.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",42,"EE01","emotional_eating","stress",4,4,4,4,4,4,4,3,"low","low","low","moderate","moderate","none","low","none","retain","Stress and absence of hunger clearly precede observed eating within the recall period.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",43,"IM05","implementation_maintenance_friction","resumption",4,4,4,3,4,4,4,4,"high","low","low","moderate","low","moderate","high","none","retain","Resuming at the next opportunity is observable maintenance behavior but overlaps recovery efficacy.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",44,"HS05","hunger_satiety_awareness","satiety_clarity",4,4,4,4,4,4,4,4,"low","low","low","low","low","none","low","none","retain","Uncertainty about fullness directly represents low satiety-signal clarity.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",45,"AC01","response_quality","instructional_check",4,4,4,4,1,4,4,4,"none","low","high","low","none","none","none","none","retain","The instruction is clear but the displayed frequency scale is not a substantive frequency judgment.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",46,"EE03","emotional_eating","boredom",4,4,4,3,4,4,4,3,"moderate","low","moderate","moderate","moderate","none","moderate","none","minor_rewrite","The contrast with finding an activity can moralize eating and adds an alternative behavior.","Уйдсан үедээ юм идэж эхэлсэн.","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",47,"BI03","body_image_avoidance","clothing",4,4,4,3,4,4,4,3,"moderate","low","low","moderate","moderate","none","moderate","none","retain","Appearance concern is linked to not choosing desired clothing though access constraints can also matter.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",48,"EC03","external_cue_reactivity","availability",4,4,4,3,4,4,4,4,"moderate","low","low","low","low","none","moderate","none","retain","Food availability precedes unplanned eating but exposure opportunity can drive frequency.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",49,"SE03","eating_self_efficacy","social",4,4,4,3,4,4,4,4,"moderate","low","low","moderate","low","none","moderate","none","retain","Confidence in making a personal choice is clear though calmness also introduces emotional composure.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",50,"EC02","external_cue_reactivity","smell_cue",4,4,4,2,3,4,4,4,"moderate","high","low","low","low","none","moderate","none","major_rewrite","The item combines attention capture and a subsequent eating decision in one rating.","Хоолны үнэрээс болж идэх хүсэл нэмэгдсэн.","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",51,"UC06","uncontrolled_eating","pause_capacity",3,4,4,2,4,4,4,3,"high","low","low","moderate","moderate","moderate","high","none","hold","Pausing to reconsider continuation reflects regulatory skill or mindful attention as well as control.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",52,"HA02","habit_automaticity","sequence",4,4,3,4,4,4,4,4,"moderate","low","low","low","low","none","moderate","none","minor_rewrite","The preceding action is unspecified so the recurring behavioral sequence is difficult to retrieve.","Тодорхой нэг үйлдлийн дараа юм идэх нь автоматаар үргэлжилдэг дараалал болсон.","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",53,"RR02","restrictive_rebound","prohibition",3,4,4,2,4,4,4,3,"high","low","low","moderate","moderate","none","high","none","hold","Complete food avoidance may reflect medical religious ethical or access contexts rather than rigid rules.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",54,"HA05","habit_automaticity","low_deliberation",3,4,4,3,4,4,4,4,"high","low","low","low","low","none","high","none","retain","Choosing a snack without checking desire suggests low deliberation but can also reflect availability or impulsivity.","","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",55,"UC03","uncontrolled_eating","momentum",3,4,4,2,4,4,4,3,"high","low","low","moderate","moderate","none","high","none","major_rewrite","Continuing after noticing fullness can occur without an experienced inability to stop.","Цадсанаа анзаарч зогсохыг хүссэн ч үргэлжлүүлэн идсэн.","true"
"ER-R3-C","R3","behavioral_science","boundary-stress-v2","GPT-5.6","gpt-5.6-sol",56,"RR03","restrictive_rebound","dichotomous_evaluation",4,4,4,4,4,4,4,2,"moderate","low","moderate","high","high","none","moderate","none","retain","Labeling an imperfect day as failure clearly captures dichotomous evaluation but carries shame risk.","","true"
