review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,12,HS02,hunger_satiety_awareness,hunger_discrimination,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,moderate,moderate,none,retain,It asks about distinguishing hunger from desire in accessible everyday terms,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,13,BI03,body_image_avoidance,clothing,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,none,low,none,retain,The item names a specific avoided choice and its body-image reason,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,14,EC06,external_cue_reactivity,disengagement,4,4,4,4,4,4,4,4,moderate,low,none,moderate,low,moderate,moderate,none,retain,The reverse item describes redirecting attention after either of two closely related cues,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,15,IM02,implementation_maintenance_friction,setup_burden,4,4,3,4,4,4,4,4,low,none,none,low,low,none,low,none,minor_rewrite,The setup barrier is clear but the unspecified plan increases retrieval variation,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,16,HA02,habit_automaticity,sequence,4,4,2,3,4,4,3,4,moderate,none,none,low,low,none,moderate,none,major_rewrite,One action is undefined and the phrasing about an automatic sequence is abstract,Тодорхой нэг үйлдлийн дараа бодолгүйгээр юм иддэг байсан.,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,17,UC04,uncontrolled_eating,subjective_control,4,4,4,4,4,4,4,3,moderate,none,low,moderate,high,none,moderate,none,retain,It captures subjective loss of control but may evoke shame because the wording is absolute,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,18,IM06,implementation_maintenance_friction,repeatability,4,4,3,4,4,4,4,4,low,none,none,moderate,low,none,low,none,minor_rewrite,Repeatability is clear but what was done is unspecified and may vary across days,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,19,AC02,response_quality,semantic_consistency,3,3,3,3,3,4,4,4,low,none,low,moderate,low,none,low,none,minor_rewrite,The perceived requirement is understandable but frequency options may not match a single overall impression,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,20,RR04,restrictive_rebound,rebound,4,4,3,4,4,4,4,3,moderate,none,low,moderate,high,none,moderate,none,minor_rewrite,The rebound pattern is clear but uncontrolled is morally loaded and may increase shame,Нэг удаа төлөвлөснөөс өөр идсэний дараа үлдсэн өдрийн төлөвлөгөөгөө орхисон.,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,21,HS03,hunger_satiety_awareness,late_hunger,4,4,4,4,4,4,4,4,moderate,none,none,low,low,none,moderate,none,retain,The delayed recognition and bodily weakness marker are concrete and retrievable,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,22,EE04,emotional_eating,loneliness,4,4,4,4,4,4,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,It clearly asks about increased eating desire during loneliness without causal or clinical claims,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,23,EC04,external_cue_reactivity,digital_cue,4,4,4,4,4,4,4,4,moderate,low,none,low,low,none,moderate,none,retain,The digital cue and persistent food thoughts are recognizable though app access may vary,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,24,EE03,emotional_eating,boredom,4,4,4,4,4,4,4,4,moderate,none,low,moderate,low,none,moderate,none,retain,The item specifies boredom and starting to eat as the alternative behavior,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,25,HA05,habit_automaticity,low_deliberation,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,Choosing a snack without checking desire is a concrete low-deliberation behavior,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,26,SE03,eating_self_efficacy,social,4,4,4,4,4,3,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,The social situation and confidence judgment are clear though opportunity may be absent,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,27,BI06,body_image_avoidance,participation_despite_discomfort,4,4,4,4,4,3,4,3,moderate,low,none,moderate,moderate,moderate,moderate,none,retain,The reverse behavior is supportive but requires both discomfort and an available desired activity,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,28,RR06,restrictive_rebound,flexible_return,4,4,4,4,4,3,4,4,moderate,low,none,moderate,low,moderate,moderate,none,retain,It plainly describes flexible resumption after a deviation though the situation may not occur,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,29,SE02,eating_self_efficacy,time_pressure,4,4,4,4,4,3,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,The confidence target is clear and tied to time pressure but assumes a relevant occasion,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,30,UC06,uncontrolled_eating,pause_capacity,4,4,4,4,4,4,4,4,moderate,low,none,moderate,low,moderate,moderate,none,retain,The reverse item asks about a concrete pause and decision during eating,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,31,HS06,hunger_satiety_awareness,signal_use,4,4,3,2,4,4,4,4,moderate,high,none,moderate,low,none,high,none,major_rewrite,It combines using body signals to decide when to start and when to stop eating,Биеийн дохио тодорхой байсан ч хэзээ идэж эхлэхээ шийдэхэд ашиглаж чадаагүй.,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,32,IM01,implementation_maintenance_friction,action_clarity,4,4,4,4,4,4,4,4,low,low,none,low,low,none,low,none,retain,It directly connects unclear action and timing with not starting a plan,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,33,EC05,external_cue_reactivity,preoccupation,4,4,4,4,4,4,4,3,high,none,none,moderate,moderate,none,high,none,retain,Food thoughts disrupting attention are clear but may overlap with emotional or restrictive preoccupation,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,34,HA01,habit_automaticity,automatic_start,4,4,4,4,4,4,4,4,low,low,none,low,low,none,low,none,retain,Time or place cues and the automatic reaching action are concrete,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,35,EE06,emotional_eating,affect_tolerance,3,4,4,3,4,4,4,3,high,none,low,moderate,moderate,moderate,high,none,minor_rewrite,The item measures tolerating unpleasant emotion without eating and may reflect broader emotion regulation,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,36,UC03,uncontrolled_eating,momentum,4,4,4,4,4,4,4,3,high,low,none,moderate,moderate,none,high,none,retain,Continuing after noticing fullness is concrete but also depends on satiety awareness,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,37,HS05,hunger_satiety_awareness,satiety_clarity,4,4,4,4,4,4,4,4,low,none,none,low,low,none,low,none,retain,Uncertainty about fullness is stated briefly and in everyday language,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,38,AC01,response_quality,instructional_check,4,4,4,4,2,4,4,4,none,none,high,low,none,none,none,none,retain,The instruction is explicit although the displayed frequency scale is not being used as a frequency judgment,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,39,HA03,habit_automaticity,awareness_lag,4,4,3,4,4,4,4,4,low,none,none,low,low,none,low,none,minor_rewrite,The intended delayed awareness is clear but the phrase repeats the idea of starting awkwardly,Идэж эхэлснээ хэсэг хугацаа өнгөрсний дараа анзаарсан.,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,40,EC03,external_cue_reactivity,availability,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,The available-food cue and unplanned eating response are both explicit,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,41,HA04,habit_automaticity,context_trigger,4,4,4,4,4,4,4,4,low,none,low,low,low,none,low,none,retain,The familiar setting and automatic start are understandable without clinical inference,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,42,RR05,restrictive_rebound,tightening,4,4,4,4,4,4,4,3,moderate,none,low,moderate,moderate,none,moderate,none,retain,It clearly describes tightening rules after a deviation but may prompt socially desirable denial,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,43,RR01,restrictive_rebound,rigid_rules,4,4,4,4,4,4,4,3,moderate,none,low,moderate,moderate,none,moderate,none,retain,The collapse feeling after a small deviation clearly conveys all-or-nothing appraisal,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,44,BI05,body_image_avoidance,movement_participation,4,4,4,4,4,3,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,The feared observation and avoided movement are explicit though no opportunity may have occurred,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,45,HS04,hunger_satiety_awareness,comfortable_fullness,4,4,4,4,4,4,4,4,low,none,none,moderate,low,moderate,low,none,retain,It asks about noticing a comfortable fullness point while eating in accessible terms,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,46,UC05,uncontrolled_eating,unplanned_continuation,4,4,4,4,4,4,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,The intended small amount and subsequent continuation are easy to retrieve,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,47,IM05,implementation_maintenance_friction,resumption,4,4,4,4,4,3,4,4,low,low,none,moderate,low,moderate,low,none,retain,The reverse behavior clearly describes resuming after a missed occasion but assumes disruption occurred,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,48,SE05,eating_self_efficacy,recovery,4,4,4,4,4,3,4,4,moderate,low,none,moderate,low,none,moderate,none,retain,It measures confidence in recovery after deviation and separates confidence from actual behavior,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,49,BI04,body_image_avoidance,social_participation,4,4,4,4,4,3,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,The body-image reason and declined social activity are clear though opportunity may be absent,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,50,HS01,hunger_satiety_awareness,early_hunger,4,4,4,4,4,4,4,4,low,none,none,moderate,low,moderate,low,none,retain,The item clearly asks about noticing bodily signals before hunger becomes intense,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,51,SE01,eating_self_efficacy,stress,4,4,4,4,4,3,4,4,moderate,low,none,moderate,low,none,moderate,none,retain,The stress context and confidence target are explicit though a stressful day may not have occurred,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,52,SE04,eating_self_efficacy,cues,4,4,4,4,4,3,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,It clearly asks about confidence in deliberate choice when food is available,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,53,EE05,emotional_eating,frustration,4,4,3,4,4,4,4,3,moderate,none,none,moderate,moderate,none,moderate,none,minor_rewrite,Turning to food is somewhat vague between desire and actual eating after anger or frustration,Уурлаж эсвэл бухимдсаны дараа юм идэх хүсэл төрсөн.,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,54,UC02,uncontrolled_eating,intended_amount,4,4,4,4,4,4,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,It directly compares actual intake with the person's initial intended amount,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,55,BI02,body_image_avoidance,mirror,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,none,low,none,retain,The discomfort and mirror avoidance behavior are both plainly stated,,true
ER-R2-B,R2,health_psychology,plain-language-v2,GPT-5.6,gpt-5.6-sol,56,IM04,implementation_maintenance_friction,disruption,4,4,4,4,4,4,4,4,low,none,low,moderate,low,none,low,none,retain,It clearly links a schedule change with complete interruption of a plan,,true
