review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
"ER-R8-B","R8","measurement_data_science","plain-language-v2","GPT-5.6","gpt-5.6-sol",47,"EE04","emotional_eating","loneliness",4,4,4,4,4,3,4,4,"low","low","none","moderate","low","none","low","none","retain","The item asks about increased eating desire after loneliness but the feeling may not have occurred.","","true"
"ER-R8-B","R8","measurement_data_science","plain-language-v2","GPT-5.6","gpt-5.6-sol",48,"EE05","emotional_eating","frustration",4,4,3,3,4,3,4,4,"moderate","low","none","moderate","low","none","moderate","none","minor_rewrite","Turning to food is less behaviorally specific and anger or frustration may not have occurred.","Уурлаж эсвэл бухимдсан үедээ юм идсэн.","true"
"ER-R8-B","R8","measurement_data_science","plain-language-v2","GPT-5.6","gpt-5.6-sol",49,"UC01","uncontrolled_eating","stopping",4,4,4,4,4,4,4,4,"low","none","none","moderate","low","none","low","none","retain","Difficulty stopping after eating begins directly represents the intended experience.","","true"
"ER-R8-B","R8","measurement_data_science","plain-language-v2","GPT-5.6","gpt-5.6-sol",50,"HS03","hunger_satiety_awareness","late_hunger",4,4,4,4,4,4,4,4,"moderate","none","none","low","none","none","moderate","none","retain","Late recognition of hunger is clear but weakness can have explanations other than hunger.","","true"
"ER-R8-B","R8","measurement_data_science","plain-language-v2","GPT-5.6","gpt-5.6-sol",51,"HA01","habit_automaticity","automatic_start",4,4,4,4,4,4,4,4,"low","moderate","none","low","none","none","low","none","retain","Time or place cues and reaching without thought clearly describe automatic initiation.","","true"
"ER-R8-B","R8","measurement_data_science","plain-language-v2","GPT-5.6","gpt-5.6-sol",52,"SE05","eating_self_efficacy","recovery",4,4,4,3,4,3,4,4,"moderate","moderate","none","moderate","none","none","moderate","none","retain","Confidence in recovery is clear but combines a deviation with a later opportunity and overlaps resumption.","","true"
"ER-R8-B","R8","measurement_data_science","plain-language-v2","GPT-5.6","gpt-5.6-sol",53,"SE01","eating_self_efficacy","stress",4,4,3,4,4,3,4,4,"low","low","none","moderate","none","none","low","none","minor_rewrite","Flexible eating plan is broad and respondents may not share a consistent meaning for implementation.","Стресстэй өдөр өөрийн сонгосон хоолны төлөвлөгөөг хэрэгжүүлж чадна гэдэгтээ хэр итгэлтэй байсан бэ?","true"
"ER-R8-B","R8","measurement_data_science","plain-language-v2","GPT-5.6","gpt-5.6-sol",54,"HS06","hunger_satiety_awareness","signal_use",4,4,3,3,4,4,4,4,"moderate","moderate","none","low","none","none","moderate","none","minor_rewrite","The item combines starting and stopping decisions and body signals can refer to hunger or fullness.","Биеийн дохио тодорхой байсан ч идэж эхлэх эсвэл зогсох шийдвэртээ ашиглаж чадаагүй.","true"
"ER-R8-B","R8","measurement_data_science","plain-language-v2","GPT-5.6","gpt-5.6-sol",55,"BI06","body_image_avoidance","participation_despite_discomfort",4,4,4,3,4,3,4,4,"moderate","moderate","none","high","moderate","moderate","moderate","none","retain","Participation despite discomfort is reverse-direction content and can also reflect general coping capacity.","","true"
"ER-R8-B","R8","measurement_data_science","plain-language-v2","GPT-5.6","gpt-5.6-sol",56,"AC02","response_quality","semantic_consistency",3,4,3,3,3,4,4,4,"moderate","low","low","low","none","none","moderate","none","major_rewrite","The item asks about a perceived requirement rather than directly detecting repeated response use.","Асуултууд өөр өөр байсан ч нэг ижил хариулт сонгох нь надад зөв мэт санагдсан.","true"
