review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,22,HA01,habit_automaticity,automatic_start,4,4,4,3,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,"Time or place is a clear cue and the wording captures an automatic eating start.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,23,HS06,hunger_satiety_awareness,signal_use,4,4,4,3,4,4,4,4,moderate,moderate,none,low,none,none,moderate,none,retain,"It distinguishes noticing a body signal from using it to decide when to start or stop eating.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,24,IM06,implementation_maintenance_friction,repeatability,4,4,4,3,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,"The item addresses difficulty repeating an action across days, which can also be shaped by changing circumstances.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,25,UC04,uncontrolled_eating,subjective_control,4,4,4,3,4,4,4,3,moderate,low,none,moderate,moderate,none,high,none,minor_rewrite,"Feeling unable to direct eating directly signals control concerns but can feel stigmatizing.","Идэж байхдаа зогсоох эсвэл үргэлжлүүлэхээ удирдахад хэцүү санагдсан.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,26,UC02,uncontrolled_eating,intended_amount,4,4,4,3,4,4,4,3,moderate,low,none,moderate,moderate,none,high,none,minor_rewrite,"Amount above an initial plan may result from hunger, food availability, or a change of mind.","Анх бодсоноосоо илүү идсэн үед зогсооход хэцүү санагдсан.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,27,BI02,body_image_avoidance,mirror,4,4,4,3,4,4,4,2,moderate,low,none,moderate,high,none,moderate,none,minor_rewrite,"Mirror avoidance is clear but directly invokes body-related discomfort and may be distressing.","Биеэ харахад тавгүй санагдсанаас толиноос зайлсхийсэн.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,28,BI01,body_image_avoidance,photographs,4,4,4,3,4,4,4,2,moderate,low,none,moderate,high,none,moderate,none,minor_rewrite,"Avoiding photographs due to body appearance is explicit but carries a strong shame-related interpretation.","Биеийн төрхдөө тавгүй санагдсанаас зураг авахуулахаас зайлсхийсэн.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,29,HS05,hunger_satiety_awareness,satiety_clarity,4,4,4,4,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,"Uncertainty about fullness is a focused internal-signal item, although physical factors may affect the signal.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,30,HA05,habit_automaticity,low_deliberation,4,4,4,3,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,"The item identifies a snack choice made without checking desire; hunger remains a possible contextual explanation.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,31,HA03,habit_automaticity,awareness_lag,4,4,4,3,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,"Delayed awareness of starting to eat is a concise marker of automaticity.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,32,IM02,implementation_maintenance_friction,setup_burden,4,4,4,3,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,"The stated preparation burden is a clear practical reason for delaying a plan.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,33,UC06,uncontrolled_eating,pause_capacity,4,4,4,3,4,4,4,4,moderate,moderate,none,moderate,low,high,moderate,none,retain,"Pausing to consider continuing assesses deliberation during eating and is not itself evidence of hunger or restraint.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,34,AC02,response_quality,semantic_consistency,4,4,4,4,4,4,4,4,low,none,moderate,none,none,none,none,none,retain,"The item plainly asks whether a uniform-answer requirement was perceived.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,35,EC03,external_cue_reactivity,availability,4,4,4,3,4,4,4,4,high,moderate,none,low,none,none,high,none,minor_rewrite,"Ready availability and unplanned eating can also reflect hunger, food access, or a changed meal plan.","Идэх зүйл ойрхон бэлэн байх үед төлөвлөөгүйгээр идсэн.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,36,HA02,habit_automaticity,sequence,4,4,3,3,4,4,4,4,moderate,low,none,low,none,none,moderate,none,minor_rewrite,"The phrase about one action is broad, so the preceding routine may be interpreted differently across respondents.","Тодорхой нэг үйлдлийн дараа юм идэх нь автоматаар үргэлжилдэг зуршил болсон.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,37,IM03,implementation_maintenance_friction,minimum_version,4,4,4,3,4,4,4,4,moderate,low,none,moderate,none,high,moderate,none,retain,"A prepared minimum option is clear, though frequent endorsement may be socially desirable.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,38,BI03,body_image_avoidance,clothing,4,4,4,3,4,4,4,2,moderate,low,none,moderate,high,none,moderate,none,minor_rewrite,"Clothing avoidance due to appearance is focused but may evoke shame and practical clothing constraints.","Биеийн төрхдөө тавгүй санагдсанаас өмсөхийг хүссэн хувцсаа сонгоогүй.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,39,RR05,restrictive_rebound,tightening,4,4,4,3,4,4,4,3,moderate,low,none,moderate,moderate,none,moderate,none,minor_rewrite,"Tightening rules after a deviation captures rebound but the deviation framing can carry blame.","Төлөвлөгөөнөөс хазайсны дараа маргааш нь хоолны дүрмээ улам чангалсан.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,40,HA06,habit_automaticity,deliberate_choice,4,4,4,3,4,4,4,4,moderate,low,none,moderate,none,high,moderate,none,retain,"It asks about deliberate choice in a recurring eating context; it may invite a favorable self-presentation.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,41,BI05,body_image_avoidance,movement_participation,3,4,4,2,4,4,4,1,high,moderate,none,moderate,high,none,high,none,major_rewrite,"Avoiding movement can reflect injury, disability, safety, time, or access as well as concern about others noticing the body.","Бусад хүн биеийг минь анзаарах вий гэсэн бодлоос болж оролцохыг хүссэн хөдөлгөөний үйл ажиллагаанаас зайлсхийсэн.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,42,RR04,restrictive_rebound,rebound,4,4,4,3,4,4,4,2,high,low,moderate,high,moderate,none,high,none,major_rewrite,"The phrase about abandoning control can imply moral failure and overlaps strongly with uncontrolled eating.","Нэг удаа төлөвлөснөөс өөр идсэний дараа үлдсэн өдрөө төлөвлөгөөгөө үргэлжлүүлэхэд хэцүү санагдсан.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,43,EE04,emotional_eating,loneliness,4,4,4,3,4,4,4,3,moderate,low,none,moderate,low,none,moderate,none,retain,"It clearly links loneliness with eating desire, while desire does not necessarily result in eating.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,44,EC05,external_cue_reactivity,preoccupation,4,4,4,3,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,"Food thoughts distracting from an activity are clear, although thoughts can arise from hunger or restriction.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,45,SE06,eating_self_efficacy,fatigue,4,4,4,3,4,3,4,4,moderate,low,none,low,none,none,moderate,none,minor_rewrite,"Fatigue is a concrete context, but confidence is not naturally assessed as a 14-day frequency-like recall task.","Ядарсан үедээ ч өөрт боломжтой хамгийн жижиг хувилбарыг сонгохдоо хэр итгэлтэй байдаг вэ?",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,46,EE01,emotional_eating,stress,4,4,4,3,4,4,4,3,high,moderate,none,moderate,low,none,high,none,minor_rewrite,"The explicit lack of hunger separates stress eating, but hunger may be difficult to judge and the item combines stress and eating.","Стресстсэн үедээ өлсөөгүй байсан ч юм идсэн.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,47,HS02,hunger_satiety_awareness,hunger_discrimination,4,4,4,3,4,4,4,4,moderate,low,none,moderate,none,high,moderate,none,retain,"It asks whether desire to eat could be distinguished from hunger, with a favorable-direction response.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,48,SE03,eating_self_efficacy,social,4,4,4,3,4,3,4,3,moderate,low,none,moderate,low,none,moderate,none,minor_rewrite,"The social-eating situation is clear, but confidence over a past 14-day window may be interpreted as behavior.","Бусадтай хамт хооллох үед өөрийн сонголтоо тайван хийхдээ хэр итгэлтэй байдаг вэ?",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,49,EC01,external_cue_reactivity,visual_cue,4,4,4,3,4,4,4,4,high,low,none,low,none,none,high,none,retain,"The visual cue and desire are explicit, though absence of hunger may be hard to determine.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,50,RR03,restrictive_rebound,dichotomous_evaluation,4,4,4,3,4,4,4,2,moderate,low,moderate,high,moderate,none,moderate,none,minor_rewrite,"Calling the day a failure directly measures dichotomous evaluation but uses a judgment-laden label.","Төлөвлөгөөгөө яг дагаагүй бол тэр өдрийг амжилтгүй болсон мэт үзсэн.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,51,SE04,eating_self_efficacy,cues,4,4,4,3,4,3,4,4,moderate,low,none,low,none,none,moderate,none,minor_rewrite,"The cue context is specific, but the past-window wording may blur confidence with observed eating behavior.","Идэх зүйл ойрхон байсан ч идэх эсэхээ бодож сонгохдоо хэр итгэлтэй байдаг вэ?",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,52,HA04,habit_automaticity,context_trigger,4,4,4,3,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,"A familiar setting is a clear context trigger, though automaticity is reported as a subjective impression.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,53,UC01,uncontrolled_eating,stopping,4,4,4,3,4,4,4,3,moderate,low,none,moderate,moderate,none,high,none,minor_rewrite,"Difficulty stopping after beginning to eat is direct but may be experienced as judgmental and can reflect context.","Идэж эхэлсний дараа хүссэн үедээ зогсоход хэцүү санагдсан.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,54,IM05,implementation_maintenance_friction,resumption,4,4,4,3,4,4,4,4,moderate,low,none,moderate,none,high,moderate,none,retain,"It asks about resuming at the next opportunity; wording may encourage a favorable answer but remains concrete.",,true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,55,BI06,body_image_avoidance,participation_despite_discomfort,4,4,4,3,4,4,4,3,moderate,low,none,moderate,moderate,high,moderate,none,minor_rewrite,"Participation despite discomfort is clear but can invite socially desirable endorsement and assumes an available activity.","Биеийнхээ талаар тавгүй байсан ч оролцохыг хүссэн үйл ажиллагаандаа оролцсон.",true
ER-R4-C,R4,dietitian_weight_management,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,56,BI04,body_image_avoidance,social_participation,4,4,4,3,4,4,4,2,moderate,low,none,moderate,high,none,moderate,none,minor_rewrite,"Social activity avoidance due to appearance concern is clear but may trigger shame and reflects access to activities.","Биеийн төрхдөө тавгүй санагдсанаас хүмүүстэй хийх үйл ажиллагаанаас татгалзсан.",true
