review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,21,RR05,restrictive_rebound,tightening,4,4,4,4,4,3,4,4,low,none,none,moderate,moderate,none,low,none,retain,"Өмнөх өдрийн хазайлт ба маргаашийн чангарал тодорхой боловч ийм дараалал гараагүй хүнд хариу дутна.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,22,RR06,restrictive_rebound,flexible_return,4,4,4,4,4,3,4,4,low,none,none,moderate,low,moderate,low,none,retain,"Төлөвлөснөөс өөр идсэн тохиолдолд хэвийн хэмнэлдээ орсон эсэх тодорхой ч тухайн тохиолдолгүй байж болно.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,23,SE01,eating_self_efficacy,stress,4,4,3,4,4,3,4,4,low,none,none,moderate,low,none,low,none,minor_rewrite,"«Уян хатан хоолны төлөвлөгөө» өдөр тутмын хэллэг биш бөгөөд төлөвлөгөөгүй хүн өөр утгаар хариулж магадгүй.","Стресстэй өдөр өөрийн сонгосон хоолны төлөвлөгөөг хэрэгжүүлж чадна гэдэгтээ хэр итгэлтэй байсан бэ?",true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,24,EC04,external_cue_reactivity,digital_cue,4,4,4,4,4,3,4,4,low,none,none,low,none,none,low,none,retain,"Апп эсвэл сурталчилгаа гэсэн нийтлэг өдөөлт ойлгомжтой ч тэдгээрийг үзээгүй хүнд үл хамаарах сонголт хэрэгтэй.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,25,BI01,body_image_avoidance,photographs,4,4,4,4,4,3,4,4,low,none,none,moderate,moderate,none,low,none,retain,"Шалтгаан ба зайлсхийлт тодорхой боловч зураг авахуулах боломж гараагүй хүнд хариулах сонголт дутна.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,26,HS01,hunger_satiety_awareness,early_hunger,4,4,3,4,4,3,4,4,low,none,none,moderate,none,moderate,low,none,minor_rewrite,"«Биеийн дохио» нь өргөн бөгөөд хүмүүс өлсөлтийн өөр шинжийг тооцож хариулж болно.","Өлсөлт хэт хүчтэй болохоос өмнө өлсөж эхэлснээ анзаарсан.",true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,27,SE05,eating_self_efficacy,recovery,4,4,4,4,4,3,4,4,low,none,none,moderate,low,none,low,none,retain,"Нэг хазайлтын дараах итгэл тодорхой боловч ийм тохиолдол гараагүй үед төсөөлсөн итгэлээр хариулах шаардлагатай.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,28,UC02,uncontrolled_eating,intended_amount,4,4,4,4,4,4,4,4,low,none,none,moderate,moderate,none,low,none,retain,"Анхны бодсон хэмжээ тодорхой харьцуулалт өгсөн ч урьдчилан хэмжээ бодоогүй идэлтийг хэрхэн тооцох нь тодорхойгүй.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,29,BI05,body_image_avoidance,movement_participation,4,4,4,4,4,3,4,3,low,none,moderate,moderate,high,none,low,none,retain,"Хөдөлгөөнөөс зайлсхийсэн шалтгаан тодорхой ч ичгүүр төрүүлж болох бөгөөд хөдөлгөөн хийх боломжгүй хүнд үл хамаарна.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,30,EE05,emotional_eating,frustration,4,4,3,3,4,3,4,4,moderate,moderate,none,low,low,none,moderate,none,minor_rewrite,"Уур ба бухимдал нийлсэн бөгөөд «хоол руу хандсан» нь хүсэл үү эсвэл идсэн үү гэдгийг ялгахгүй.","Уурлаж эсвэл бухимдсаны дараа юм идсэн.",true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,31,UC05,uncontrolled_eating,unplanned_continuation,4,4,4,4,4,4,4,4,low,none,none,moderate,moderate,none,low,none,retain,"Бага идэх санаа ба цааш идсэн үйлдэл ойлгомжтой ч «багахан» хэмжээ хүн бүрт өөр.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,32,IM06,implementation_maintenance_friction,repeatability,4,4,3,4,4,3,4,4,low,none,none,moderate,low,none,low,none,minor_rewrite,"«Хийж чадсан зүйл» ямар үйлдэл болох нь тодорхойгүй тул өөр өөр төлөвлөгөөг нэгтгэж магадгүй.","Нэг өдөр хэрэгжүүлсэн хоолны төлөвлөгөөгөө дараагийн өдрүүдэд давтахад хэцүү байсан.",true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,33,SE04,eating_self_efficacy,cues,4,4,4,4,4,3,4,4,low,none,none,moderate,low,none,moderate,none,retain,"Ойр хоолны үед бодож сонгох итгэл ойлгомжтой боловч хоол ойр байгаагүй хүнд боломжийн асуудал гарна.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,34,BI04,body_image_avoidance,social_participation,4,4,3,4,4,3,4,3,low,none,moderate,moderate,high,none,low,none,minor_rewrite,"«Хүмүүстэй хийх үйл ажиллагаа» эвгүй бөгөөд өргөн тул ямар оролцоог санах нь зөрнө.","Биеийн төрхдөө санаа зовсноос бусадтай хамт хийх үйл ажиллагаанд оролцоогүй.",true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,35,RR04,restrictive_rebound,rebound,4,4,3,3,4,3,4,3,moderate,moderate,moderate,moderate,high,none,moderate,none,minor_rewrite,"«Хяналтгүй орхисон» нь хүчтэй ёс суртахууны өнгөтэй бөгөөд идэлт үү эсвэл төлөвлөгөө юу гэдэг нь бүдэг.","Төлөвлөснөөс өөр идсэний дараа үлдсэн өдөр хоолны төлөвлөгөөгөө дагахаа больсон.",true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,36,HS05,hunger_satiety_awareness,satiety_clarity,4,4,4,4,4,4,4,4,low,none,none,low,none,none,low,none,retain,"Цадсан эсэхийн эргэлзээг шууд асуусан бөгөөд давтамжийн сонголттой нийцнэ.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,37,HS06,hunger_satiety_awareness,signal_use,4,4,3,3,4,3,3,4,moderate,moderate,none,low,none,none,moderate,none,major_rewrite,"Дохио тодорхой байх нөхцөл дээр эхлэх ба зогсох гэсэн хоёр өөр шийдвэрийг нэг хариултаар үнэлүүлнэ.","Биеийн дохио тодорхой байсан ч идэж эхлэх эсэхээ шийдэхдээ ашиглаж чадаагүй.",true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,38,EE04,emotional_eating,loneliness,4,4,4,4,4,3,4,4,low,none,none,low,low,none,low,none,retain,"Ганцаардал ба идэх хүслийн өөрчлөлт тодорхой боловч ганцаардаагүй хүнд үл хамаарах сонголт дутна.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,39,IM01,implementation_maintenance_friction,action_clarity,4,4,4,4,4,3,4,4,low,moderate,none,low,none,none,low,none,retain,"Юу хийх ба хэзээ хийх хоёр тодорхойгүй байдал хамт орсон ч нэг хэрэгжүүлэлтийн төлөвлөгөөний хэсгүүд.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,40,HS04,hunger_satiety_awareness,comfortable_fullness,4,4,3,4,4,3,4,4,low,none,none,moderate,none,moderate,low,none,minor_rewrite,"«Тав тухтай цадсан мөч» өдөр тутмын ярианд бага хэрэглэгдэж болох бөгөөд идээгүй үед үл хамаарна.","Идэж байхдаа өөрт таатай хэмжээнд цадсанаа анзаарсан.",true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,41,IM04,implementation_maintenance_friction,disruption,4,4,4,4,4,3,4,4,low,none,moderate,low,low,none,low,none,retain,"Хуваарь өөрчлөгдөх ба төлөвлөгөө тасрах холбоо ойлгомжтой ч «тэр чигтээ» туйлширсан байдлаар уншигдаж болно.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,42,HA01,habit_automaticity,automatic_start,4,4,4,3,4,3,4,4,moderate,moderate,none,low,none,none,moderate,none,retain,"Цаг эсвэл газар гэсэн хоёр өдөөлт ба гараа сунгах үйлдэл багтсан ч автомат эхлэлийг бодитоор дүрсэлнэ.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,43,UC06,uncontrolled_eating,pause_capacity,4,4,4,4,4,3,4,4,low,none,none,moderate,low,moderate,low,none,retain,"Түр зогсох чадвар ойлгомжтой боловч зогсох шаардлагатай нөхцөл гараагүй хүнд хариу дутна.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,44,RR03,restrictive_rebound,dichotomous_evaluation,4,4,4,4,4,3,4,3,low,none,moderate,moderate,high,none,low,none,retain,"Бүхэл өдрийг бүтэлгүй гэж үнэлэхийг тодорхой асуусан ч «бүтэлгүй» нь ичгүүр ба зөв хариуны дарамт үүсгэнэ.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,45,BI03,body_image_avoidance,clothing,4,4,4,4,4,3,4,3,low,none,none,moderate,high,none,low,none,retain,"Хувцас сонгоогүй шалтгаан тодорхой боловч хүссэн хувцас сонгох боломж гараагүй хүнд үл хамаарна.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,46,HA06,habit_automaticity,deliberate_choice,4,4,3,4,4,3,4,4,low,none,none,moderate,none,moderate,low,none,minor_rewrite,"«Давтагддаг нөхцөл» хийсвэр тул хариулагч аль нөхцөлийг санахаа өөрөөр сонгоно.","Байнга давтагддаг нөхцөлд идэхээсээ өмнө сонголтоо зориуд хийсэн.",true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,47,AC01,response_quality,instructional_check,4,4,4,4,2,4,4,4,none,none,high,none,none,none,none,none,retain,"Заавар тодорхой боловч давтамжийн шатлал бодит давтамж бус заасан нэг сонголтыг шаардаж байна.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,48,BI02,body_image_avoidance,mirror,4,4,4,4,4,3,4,3,low,none,none,moderate,high,none,low,none,retain,"Толинд харах эвгүй байдал ба зайлсхийлт тодорхой боловч толь ашиглах боломжгүй хүнд үл хамаарна.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,49,UC03,uncontrolled_eating,momentum,4,4,4,4,4,3,4,3,moderate,moderate,moderate,moderate,moderate,none,moderate,none,retain,"Цадсанаа таних ба үргэлжлүүлэн идэх хоёр үе тодорхой ч өлсөлт дохионы мэдрэмжтэй давхцана.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,50,EE02,emotional_eating,sadness,4,4,4,3,4,3,4,4,moderate,moderate,none,low,low,none,moderate,none,retain,"Гуниг ба хоол тайвшруулна гэсэн хүлээлтийг асуусан бөгөөд бодит идэлтийг заавал илэрхийлэхгүй.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,51,IM05,implementation_maintenance_friction,resumption,4,4,4,4,4,3,4,4,low,none,none,moderate,none,moderate,low,none,retain,"Алгассан дараах үргэлжлэл ойлгомжтой боловч алгасалт гараагүй хүнд үл хамаарах сонголт дутна.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,52,HA05,habit_automaticity,low_deliberation,4,4,4,4,4,3,4,4,low,none,none,low,none,none,low,none,retain,"Зууш сонгох үеийн бодолгүй үйлдэл тодорхой боловч зууш аваагүй хүнд хариулах боломж дутна.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,53,AC02,response_quality,semantic_consistency,3,3,3,3,3,3,4,4,moderate,none,none,low,none,none,moderate,none,hold,"Асуулт бүрт ижил хариу сонгох шаардлага мэдрэгдсэн эсэхийг асуух ч энэ нь давтамж гэхээсээ санал эсвэл сэтгэгдэл.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,54,IM03,implementation_maintenance_friction,minimum_version,3,3,2,3,4,3,3,4,moderate,none,none,moderate,none,moderate,moderate,none,major_rewrite,"«Хийх хамгийн жижиг хувилбар» юуг хэлж буй нь тодорхойгүй бөгөөд бэлэн байсан гэдэг нь төлөвлөгөө ба нөөцийг хольж болно.","Завгүй өдөр хоолны төлөвлөгөөнөөсөө хийхэд хамгийн амархан нэг зүйлээ урьдчилан сонгосон байсан.",true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,55,HS03,hunger_satiety_awareness,late_hunger,4,4,4,4,4,3,4,4,low,none,none,low,none,none,low,none,retain,"Их сульдсаны дараа өлсөлтийг таньсан үйл явдал тодорхой боловч сульдах өөр шалтгааныг хүн өлсөлттэй андуурч болно.",,true
ER-R6-B,R6,cognitive_interview_method,plain-language-v2,GPT-5.6,gpt-5.6-sol,56,EC05,external_cue_reactivity,preoccupation,4,4,4,4,4,4,4,4,moderate,none,none,low,low,none,moderate,none,retain,"Хоолны бодол анхаарал сарниулсныг шууд асуусан ч сэтгэл хөдлөл эсвэл өлсөлтийн шалтгаант бодолтой давхцаж болно.",,true
