review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","23","RR03","restrictive_rebound","dichotomous_evaluation","4","4","4","4","4","4","4","3","low","low","none","moderate","high","none","low","none","retain","Labeling the entire day a failure after imperfect adherence directly represents dichotomous evaluation, though the wording is self-judgmental by design.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","24","IM01","implementation_maintenance_friction","action_clarity","4","4","3","3","4","4","3","4","moderate","moderate","none","low","none","none","moderate","none","minor_rewrite","Uncertainty about both what and when combines two planning components and may reflect plan quality as well as action clarity.","Юу хийх нь тодорхойгүйгээс төлөвлөгөөгөө эхлүүлээгүй.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","25","RR05","restrictive_rebound","tightening","4","4","4","4","4","4","4","3","low","low","none","moderate","moderate","none","low","none","retain","Tightening rules after deviating from a plan directly represents the intended compensatory rigidity facet.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","26","IM03","implementation_maintenance_friction","minimum_version","4","4","3","4","4","4","3","4","low","low","none","moderate","none","moderate","low","none","minor_rewrite","Having a minimum version available fits the facet, but хийх lacks a specified target action.","Завгүй өдөр хэрэгжүүлэх төлөвлөгөөний хамгийн жижиг хувилбар надад бэлэн байсан.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","27","HS03","hunger_satiety_awareness","late_hunger","4","4","4","4","4","4","4","4","low","low","none","low","none","none","low","none","retain","Not noticing hunger until marked weakness directly represents delayed hunger awareness.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","28","AC02","response_quality","semantic_consistency","2","2","3","2","3","4","3","4","high","low","moderate","moderate","low","none","high","none","major_rewrite","Feeling required to select one answer across items measures perceived response instruction or acquiescence rather than semantic consistency.","Асуултын утга өөр байсан ч нэг ижил хариулт сонгосон.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","29","EC04","external_cue_reactivity","digital_cue","4","4","4","3","4","4","4","4","moderate","low","none","low","none","none","moderate","none","retain","Digital food exposure is clearly followed by persistent food thoughts, with some overlap with preoccupation rather than eating behavior.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","30","RR01","restrictive_rebound","rigid_rules","4","4","4","4","4","4","4","3","low","low","none","moderate","moderate","none","low","none","retain","A small rule deviation producing a sense that the plan collapsed directly represents rule rigidity and all-or-nothing response.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","31","HA05","habit_automaticity","low_deliberation","4","4","4","4","4","4","4","4","moderate","low","none","low","none","none","moderate","none","retain","Selecting a snack without considering current desire directly captures low deliberation, with limited overlap with cue-driven choice.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","32","UC05","uncontrolled_eating","unplanned_continuation","4","4","4","4","4","4","4","3","moderate","low","none","moderate","moderate","none","moderate","none","retain","Continuing after intending to eat only a small amount directly captures unplanned continuation and also resembles intended-amount excess.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","33","HA01","habit_automaticity","automatic_start","4","4","3","3","4","4","4","4","moderate","moderate","none","low","none","none","moderate","none","minor_rewrite","Time or place presents two possible recurring cues, and reaching for food may reflect availability as well as automatic initiation.","Танил цаг эсвэл нөхцөл болоход бодолгүйгээр идэх зүйл рүү гараа сунгасан.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","34","UC04","uncontrolled_eating","subjective_control","4","4","4","4","4","4","4","3","moderate","low","none","moderate","moderate","none","moderate","none","retain","The item directly assesses perceived loss of control while eating, with expected overlap with clinical loss-of-control eating content.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","35","EE05","emotional_eating","frustration","4","4","4","3","4","4","4","3","moderate","moderate","none","low","low","none","moderate","none","minor_rewrite","Anger or frustration combines two affect states, and turning toward food does not specify desire or eating behavior.","Бухимдсаны дараа юм идсэн.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","36","HS04","hunger_satiety_awareness","comfortable_fullness","4","4","4","4","4","4","4","4","low","low","none","moderate","none","moderate","low","none","retain","Noticing comfortable fullness while eating directly captures the intended awareness facet.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","37","HA04","habit_automaticity","context_trigger","4","4","3","4","4","4","3","4","moderate","low","none","low","none","none","moderate","none","minor_rewrite","The familiar-context trigger is relevant, but өөрөө эхэлдэг мэт is figurative and may blur felt automaticity with actual initiation.","Танил орчинд ороход идэх үйлдлээ бодолгүй эхлүүлсэн.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","38","EC03","external_cue_reactivity","availability","4","4","4","4","4","4","4","4","moderate","low","none","low","none","none","moderate","none","retain","Nearby food availability is explicitly linked to eating at an unplanned time, with limited overlap with opportunity-based habit.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","39","IM05","implementation_maintenance_friction","resumption","4","4","4","4","4","4","4","4","low","low","none","moderate","none","moderate","low","none","retain","Resuming at the next opportunity after one omission directly captures recovery from disruption.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","40","BI03","body_image_avoidance","clothing","4","4","4","4","4","4","4","3","low","low","none","moderate","moderate","none","low","none","retain","Body-appearance concern is directly linked to not choosing desired clothing in a single context.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","41","HA03","habit_automaticity","awareness_lag","4","4","4","4","4","4","4","4","moderate","low","none","low","none","none","moderate","none","retain","Delayed awareness that eating has begun directly represents awareness lag, with limited overlap with uncontrolled initiation.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","42","SE04","eating_self_efficacy","cues","4","4","3","3","4","3","3","4","moderate","moderate","none","moderate","low","none","moderate","none","minor_rewrite","Confidence is targeted, but thinking and choosing are two processes and nearby food also invokes external-cue reactivity.","Идэх зүйл ойрхон байсан ч идэх эсэхээ сонгож чадна гэдэгтээ хэр итгэлтэй байв?","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","43","EE06","emotional_eating","affect_tolerance","3","4","4","3","4","4","4","3","high","low","none","moderate","moderate","moderate","high","none","minor_rewrite","Tolerating discomfort without eating fits the facet but may primarily assess affect tolerance or self-control rather than emotional eating behavior.","Таагүй мэдрэмж төрөхөд түүнийг намжаахын тулд хоол идээгүй.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","44","EE04","emotional_eating","loneliness","4","4","4","4","4","4","4","3","low","low","none","low","low","none","low","none","retain","Loneliness is explicitly associated with increased eating desire and cleanly represents the intended emotional antecedent.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","45","HS01","hunger_satiety_awareness","early_hunger","4","4","4","4","4","4","4","4","low","low","none","moderate","none","moderate","low","none","retain","Noticing bodily signals before hunger becomes very strong directly captures early hunger awareness.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","46","HA06","habit_automaticity","deliberate_choice","4","4","3","3","4","4","3","4","moderate","low","none","moderate","none","moderate","moderate","none","minor_rewrite","Deliberate choice in recurring situations is relevant reverse content, but the unspecified situation and choice broaden interpretation.","Давтагддаг идэх нөхцөлд үйлдлээ эхлэхээс өмнө зориуд сонголт хийсэн.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","47","EE01","emotional_eating","stress","4","4","4","4","4","4","4","3","moderate","low","none","moderate","low","none","moderate","none","retain","Stress is explicitly followed by eating in the absence of hunger, with expected overlap with hunger discrimination.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","48","BI06","body_image_avoidance","participation_despite_discomfort","4","4","4","4","4","4","4","4","moderate","low","none","moderate","low","moderate","moderate","none","retain","Participation despite body discomfort directly captures the reverse of avoidance, with some overlap with willingness or coping.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","49","BI05","body_image_avoidance","movement_participation","4","4","4","3","4","4","4","3","high","low","none","moderate","high","none","high","none","minor_rewrite","Avoiding movement due to anticipated observation fits body-image avoidance but may also reflect social-evaluative anxiety.","Биеийг минь бусад хүн анзаарах вий гэж санаа зовсноос хөдөлгөөнтэй үйл ажиллагаанаас зайлсхийсэн.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","50","EC06","external_cue_reactivity","disengagement","4","4","3","3","4","4","4","4","moderate","moderate","none","moderate","none","moderate","moderate","none","minor_rewrite","Sight or smell combines two cue modalities, and redirecting attention may reflect general attentional control.","Хоол харсан ч анхаарлаа өөр зүйлд буцааж чадсан.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","51","EC02","external_cue_reactivity","smell_cue","4","4","4","3","4","4","4","4","moderate","moderate","none","low","none","none","moderate","none","minor_rewrite","The item links smell to both attention capture and an eating decision, combining two stages of cue response.","Хоолны үнэрээс болж идэхээр шийдсэн.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","52","HA02","habit_automaticity","sequence","4","4","3","4","4","4","3","4","moderate","low","none","low","none","none","moderate","none","minor_rewrite","An action-to-eating sequence is clear, but the initiating action is unspecified and автоматаар үргэлжилдэг дараалал is abstract.","Тодорхой нэг үйлдлийн дараа бодолгүйгээр юм иддэг байсан.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","53","IM04","implementation_maintenance_friction","disruption","4","4","4","4","4","4","4","4","low","low","none","low","none","none","low","none","retain","A schedule change is directly linked to complete interruption of the plan and cleanly represents disruption friction.","","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","54","EC05","external_cue_reactivity","preoccupation","4","4","4","3","4","4","4","3","high","low","none","low","low","none","high","none","minor_rewrite","Food thoughts disrupting a current task directly capture preoccupation but lack an explicit external cue and overlap with intrusive cognition.","Хоолны зүйл харсны дараа хоолны тухай бодол хийж байсан зүйлээс минь анхаарал сарниулсан.","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","55","SE05","eating_self_efficacy","recovery","4","4","3","3","4","3","3","4","high","moderate","none","moderate","low","none","high","none","minor_rewrite","Recovery confidence is relevant, but returning at the next opportunity closely duplicates flexible-return content and leaves the resumed action unspecified.","Нэг удаа төлөвлөснөөс өөр идсэн ч дараагийн хоолноос төлөвлөгөөгөө үргэлжлүүлж чадна гэдэгтээ хэр итгэлтэй байв?","true"
"ER-R1-A","R1","psychometrician","strict-content-v2","GPT-5.6","gpt-5.6-sol","56","UC02","uncontrolled_eating","intended_amount","4","4","4","3","4","4","4","3","moderate","low","none","moderate","moderate","none","moderate","none","retain","Eating more than initially intended directly captures intended-amount excess, though it can occur without subjective stopping difficulty.","","true"
